label,text
INFJ的奇幻之旅小组,"就看到乱传马路的人会想撞死活该，看见走路看手机的人会想摔死活该
当然只是一个想法，绝对不是真的希望人家死，就是有些人不在我的道德认可范围里我就放弃他们了
而人很少有符合我的道德标准的，所以我的爱给动物更多"
INFJ的奇幻之旅小组,"可能INFJ心中有一个完美的世界，这个世界的根基就是爱
而看到有人已经失去得到这个世界的机会就会为此难受，但发现他们其实根本不配这个世界，就是QNMD的心态"
INFJ的奇幻之旅小组,"如果人要自杀的话，我完全没有任何感觉。
如果是一个狗狗被人虐待了，我能立刻哭出来。"
INFJ的奇幻之旅小组,觉得有点像很容易看出别人的真实意图...她发在朋友圈其实是为了让别人去安慰她，大概率也不会真的去死，所以会觉得矫情。。
INFJ的奇幻之旅小组,相当的一针见血啊，感觉说出了我一直没有思考到的点，感谢！
INFJ的奇幻之旅小组,…感觉自己挺负能量了，不希望在看到这样的，增加焦虑
INFJ的奇幻之旅小组,我也是 有同学抑郁我知道就“关我屁事”的心理 当然表面上不会这么直接
INFJ的奇幻之旅小组,这种人我会感觉ta很“易碎” 而ta修补裂痕的方式是不断暴露给别人自己的伤口 说实话我感到非常有负担 我是发自内心希望大家都可以感到平和舒适的 这种伤口我不知道要用什么方法愈合 所以就会直接选择逃避
INFJ的奇幻之旅小组,我发现本INFJ很对人不对事，如果是朋友这么吐槽我就会去安慰，不是朋友的话我可能就会觉得他在无病呻吟😓不过主动来找我倾诉我可能会帮一下
INFJ的奇幻之旅小组,本来对抑郁的朋友挺上心的，担心他自己想太多还经常会回复，说的啥都耐心回复，说话也基本说着说，后来发现他有点得寸进尺，总之有被冒犯到，直接不想理了，还靠和别人吐槽自我消解了很久…这么看也挺无情的
INFJ的奇幻之旅小组,没有得抑郁症之前，我也是这样想的。
INFJ的奇幻之旅小组,确实不会关心“个人”，但是会思考为什么会有这样可悲的事情发生，从而演变成对于社会的反思。道德和责任感无法让我从这些中抽离出来，当我走入人群，我看见的是人们的眼泪和欢声笑语，这些太真实，真实到我没有力气再对他们个人的经历评价，忘记了憎恶与称赞。只想趁着时光正好，把生命献给生命。
INFJ的奇幻之旅小组,有时候觉得能够做到毫无大情感波动地关心别人，帮助别人做这样那样的事情，就挺冷漠的。
INFJ的奇幻之旅小组,啊啊啊我也是!楼上说的抽象博爱突然让我理解自己了。
INFJ的奇幻之旅小组,以前就会纳闷自己到底算不算共情能力强的，面对一些身边人的脆弱难过我能感受到，但我内心很冷漠也没有想去关心他的意思，但是在路上看到拾荒老人就会心里特别难受。思来想去给自己总结是个只能听见“远方的哭声”的人
INFJ的奇幻之旅小组,经常有“自己作的，活该”的想法
INFJ的奇幻之旅小组,所以我常常觉得悲悯的背后是冷漠，冷漠中含炽热，薄凉里藏悲悯，仿佛目光高若云端俯瞰天下，身躯低至尘土仰望众生
INFJ的奇幻之旅小组,我也是，最近发现自己以前蛮冷漠的，事不关己高高挂起那种，尝试多帮助陌生人，会好一点
INFJ的奇幻之旅小组,因为有些人可能并不在自己愿意关心的范畴里，可能连装都不想装。前天晚上我爸和我妈发生了不愉快的事，我路过我妈的时候听到她在抽泣，但是还是想装作没听到的样子路过她，然后她看我走开了把我叫住，诉说我爸怎么怎么了。然后我站在一边没有丝毫情绪的听完她的抱怨，然后敷衍了几句就走了。一想到我以前躁郁症发作大哭的时候她指着我说让我控制住自己的情绪，这么大的人了还不知道控制自己吗骂我有病不正常我就心寒，我爸也半斤八两，觉得我在亲戚面前“发疯”很丢人，站在我房间外都不愿意进来。明明有的时候看个新闻都能同情心爆棚把自己看哭，偏偏对待自己的至亲却不能付出一点同情。
INFJ的奇幻之旅小组,我也是这样😨但是对于慈善活动啊、路边的流浪汉 老人什么的会很同情
INFJ的奇幻之旅小组,我也认识到自己对动物的真实关切是多于人的。
INFJ的奇幻之旅小组,我的体验是真正到博爱是有一段成长过程的，我以前是你现在这种状态，而我现在就是一种真正的博爱，我床上的玩偶我会觉得可爱每天都会抱抱，我腿撞伤了，我会想摸摸我的腿告诉它不痛，我以前对猫狗小孩子都不感冒，现在觉得超级可爱，就连我爸妈什么也不做，只是站在我面前都觉得可爱想抱。如果真的看到有人说想自杀，我会私聊她，问她问题出在哪，以及说出我能提供的建议。我没办法当做无病呻吟，我只恨很多人都不求助。
INFJ的奇幻之旅小组,看到别人因为一点小事就哭得稀里哗啦而且还整天抱怨会觉得很矫情 想着这有什么并且认为如果发生自己身上我一定不会这样 事实也的确如此
INFJ的奇幻之旅小组,infj对凡人没有同情心，却对真理有全部的同情，觉得大部分人的痛苦表达都是自找苦吃，无病呻吟，却为真理的化身留下热泪，比如那些默默坚持的人。
INFJ的奇幻之旅小组,"因为无力
安慰过后就要负担起一定责任，无论怎么开导当时他都处于自我封闭阶段。可能会让他心里好受但是对于自己却是情感消耗。治标不治本，所以就选择漠视。"
INFJ的奇幻之旅小组,我基本上不会同情这些人诶…我会觉得总是会有人安慰ta们的，就算自杀了也是一种解脱有什么值得同情的呢？我最深切的同情都是给那些努力生活却遭受无妄之灾的人，除此之外我的同情心似乎都是“哦你哭了，我安慰你”的模式化社交表演…唉也不是冷血，我感觉我挺矛盾的。
INFJ的奇幻之旅小组,共情能力强，但不在价值观范围的善良是不愿选择的，这时反而会觉得共情能力强成了种裹挟。类比其他人不算冷漠，但没有自以为的善良，不过就是个普通人
INFJ的奇幻之旅小组,想楼主遇到的这种情况，现在的我遇到的我也会觉得下意识觉得厌烦，但我不觉得这有什么可自责的，毕竟没在别人面前说过她矫情对吧，为了不厌烦，我可以把她朋友圈屏蔽了，这是我能做的。违背意愿去安慰她难道就是为她好了？只是骗自己，让自己觉得自己更虚伪罢了。小时候的我觉得弱者就是要无条件去同情，经历告诉我“可怜之人必有可恨之处”是有些道理的，而且自己本身就是最不值得同情的。给别人添麻烦了，这就是客观事实。麻烦到别人就要理解别人为啥对自己态度不好，别人没有义务主观上去了解你的难处。能共情是人心情好，不能共情绝不是冷漠，达则兼济天下，穷则独善其身，自己都不能应付自己的情绪波动的时候，何来精力共情别人，谁又来共情自己?
INFJ的奇幻之旅小组,我有时候会觉得自己的所谓博爱关怀是抽象化的符号性的，是给予人类共同苦难的。但如果是面对身边细微的个体的不幸际遇，我的心底有时却是冷冷的，即使能表现出一副温暖贴心的样子。我妈不堪折磨向我诉苦时，我甚至会觉得她无比陌生，让我害怕想要逃离，真为自己这种不合时宜的冷漠感到羞愧和沮丧😔
INFJ的奇幻之旅小组,有没有可能是因为对于一些事概念或者行为不够了解？就比如说对于“抑郁症”的概念，因为存在误解才会觉得无病呻吟，也不会真的去死，于是就厌倦了。所以可能是Ne和Fe导致的……？（个人猜测……作为t人和ni主导的intj，感觉不一定会是ni的问题，有时ni也会觉得得别人在无病呻吟…但又会因为从抑郁症的概念出发…就会觉得虽然看起来不合情理，但对抑郁症来说就很和情理之类的
INFJ的奇幻之旅小组,但感觉楼主觉得还是很符合我对博爱的理解的。因为感觉楼主出发点还是从“她可能在无病呻吟”的情感角度出发的，我面对这种情况无论想不想帮助，觉不觉得她在无病呻吟，都是会不由自主的觉得“她为什么不改变现状…说这些有什么用…”……感觉intj这种忽视情感诉求，感觉对方无论真假说出来都不如直接关注结果的惯性思维才是不博爱的表现。
INFJ的奇幻之旅小组,楼主的描述让我想到了凪的新生活中的女主角，我其实也觉得有时候自己关心别人也是有点点程序化的，好像是觉得自己应该这么做而不是自己想这么做，剧中男主评价女主对谁都好但是其实对谁都没有兴趣谁都不关心，我也能理解这种评价，对谁都不走心所以可以对谁都好。不过仔细想想或许也是因为自己没有对别人有过有特别的感情所以才是一个博爱的人，不然的话博爱就变成了对某些人的偏爱了。
INFJ的奇幻之旅小组,有过类似的列表里的好友，平时各种diss别人，碰到自己的一点烦心事就开始数自己抑郁过往和自杀念头，在我眼里其实就是中二病而已。然后我删掉那个人，之后的我：love&peace，我爱这个世界！
INFJ的奇幻之旅小组,有，我猜是因为看到了抑郁期间的自己，那是我极力想摆脱的。所以会厌恶，觉得矫情，觉得她做什么都错
INFJ的奇幻之旅小组,博爱只爱人类整体，对具体的人非常不耐烦
INFJ的奇幻之旅小组,"其实从楼主的心路来看，我看到了真诚，自省，这些是博爱而不伪善，共情而不滥情的基础，很宝贝哎！
换个角度来看，楼主的焦虑，认知上，其实楼主是发自真心认同博爱和同情是重要而基础的价值观，这对于某些SJ,SP,NT来说却不一定噢；而且自我要求很高——在意的是自己博爱选择和共情表现背后的纯度和诚意。
行为上，""同情""是一种对弱者的怜悯，施者自带优越感，可是，正如你说的，觉得问题不大，所以不管，那其实是对当事人心理承受的信任啊——我相信你自己就有能力走出来，很多时候不是所有事情都让我们因为好心而干预的，你开通看透，让当事人经历可承受的痛苦而得到心灵的成长，也是一种成全啊！上善若水，故不为也。"
INFJ的奇幻之旅小组,好像没有回答标题的问题——INFJ的我冷漠的时候，是在先礼后兵的捍卫自己的边界和公道。
INFJ的奇幻之旅小组,觉得他人的痛苦都太低级了，甚至不能被称之为痛苦，我下意识只想帮助自己的定义下真正痛苦的人，可能就会显得不近人情吧。
INFJ的奇幻之旅小组,这句话说的真好！
INFJ的奇幻之旅小组,对遥远他人的爱胜过对邻人的爱
INFJ的奇幻之旅小组,谢谢认可！嘻嘻
INFJ的奇幻之旅小组,我选择理解，但不代表我可以原谅或者继续愿意和你相处。
INFJ的奇幻之旅小组,对！就是这样！
INFJ的奇幻之旅小组,我也👋🏻
INFJ的奇幻之旅小组,你有的那个叫慈悲，不叫同情心。Ti和Fi的区别。
INFJ的奇幻之旅小组,我也是！！！一眼看穿的一些东西
INFJ的奇幻之旅小组,对感情的处理很冷漠…室友调侃过我给的建议的核心永远是：删了吧、删了呗、删啊留着干嘛？ 我自己对待没有感情的人也真的能删的很利落…因为觉得这样的关系没有维系的必要…两个人把关系定义下来之后在我这里也基本没有转圜的余地（我虽然爱破镜重圆，但在我这里几乎不存在）
INFJ的奇幻之旅小组,我的同事给我们分了好吃的，我吃了之后觉得比较好（嘴贱），就问是哪里买的我也想买点，她说是别人送的，就说帮我问问，结果过了两天她给我一盒，我说多少钱，她说她也不知道，是对方又直接给他寄了一盒，让我拿着吃吧。我瞬间尴尬到死，怎么办？这种人情要怎么还？求指教啊！！！
INFJ的奇幻之旅小组,"我一般的方法。
上网查下那个东西的单价，不要直接给他钱，过段时间买一盒价格差不多的，口味差不多的同样好吃的东西送给他，就说自己买了那个也蛮好吃的，所以觉得他应该也会喜欢。"
INFJ的奇幻之旅小组,一盒点心而已，不必急着刻意还人情。现在慢慢意识到自己需要自信一些，别人递出橄榄枝，稳稳地接住就是，说声谢谢，然后等下一次自己可以帮到对方的机会就好。
INFJ的奇幻之旅小组,为什么要给回礼呢？我通常认为别人好意就接受了，不会以为有别的用意，大不了以后我看到有什么好处好用认为他会喜欢的，就顺手给他了。 infj超会送别人需要的东西，反正你同事短期不会离开，你会常常见到，等好的时机见到有恰当的礼物再对他好，应该比勉强马上找礼物给回去要好吧😅😅 😅
INFJ的奇幻之旅小组,"对她表示超级超级的感谢，她的意图是想要跟你走得近，如果你对对方抱有好感，这是一段蛮不错的开始，找一家好吃的，你去过的餐馆，约她吃饭，以餐饭好吃为主，并略微点出或者开玩笑讲回赠食物。转化成你来我往的“饭友”。
事情本身并不尴尬，或许真的不是别人送给她的，而是她自己买的。
建议，投桃报李。"
INFJ的奇幻之旅小组,"我一般的方法。
上网查下那个东西的单价，不要直接给他钱，过段时间买一盒价格差不多的，口味差不多的同样好吃的东西送给他，就说自己买了那个也蛮好吃的，所以觉得他应该也会喜欢。"
INFJ的奇幻之旅小组,可是这个东西是别人寄给她的，她爱不爱吃不好说啊，怎么整，最怕挑还礼了。😂
INFJ的奇幻之旅小组,为什么要给回礼呢？我通常认为别人好意就接受了，不会以为有别的用意，大不了以后我看到有什么好处好用认为他会喜欢的，就顺手给他了。 infj超会送别人需要的东西，反正你同事短期不会离开，你会常常见到，等好的时机见到有恰当的礼物再对他好，应该比勉强马上找礼物给回去要好吧😅😅 😅
INFJ的奇幻之旅小组,"对她表示超级超级的感谢，她的意图是想要跟你走得近，如果你对对方抱有好感，这是一段蛮不错的开始，找一家好吃的，你去过的餐馆，约她吃饭，以餐饭好吃为主，并略微点出或者开玩笑讲回赠食物。转化成你来我往的“饭友”。
事情本身并不尴尬，或许真的不是别人送给她的，而是她自己买的。
建议，投桃报李。"
INFJ的奇幻之旅小组,我也是想着不要马上送比较好
INFJ的奇幻之旅小组,请吃饭也需要安排个合适的时间吧，这是个问题😂。
INFJ的奇幻之旅小组,看看楼主有没有兴趣跟她做朋友再决定要如何回应吧？我不急着做回礼的通常是对比较熟的人，这样他们能够知道我是等恰当的时机也对他们好的，就不会乱想以为我没礼貌或不识相吧？如果是不熟又只想做点头之交的人，可能会顾虑普通人是否会期待收到回礼来决定自己要不要照常规请回去⋯
INFJ的奇幻之旅小组,多观察一段时间你自然就会知道她的喜好了，然后做一个随意的“记挂交流”就行（重视她这份心意，然后用同等轻松的心意回应）。我一般不太把这种划分到正式的赠礼回礼范畴里去，只是一种充满好意的社交往来。其实不用拘泥到这个关系形式里去的。
INFJ的奇幻之旅小组,下次买别的送她就行啦
INFJ的奇幻之旅小组,我不会请她吃饭，因为吃饭要花掉她的时间，我会请她喝一杯星巴克。精心挑礼物送回去给人压力太大了。
INFJ的奇幻之旅小组,一盒点心而已，不必急着刻意还人情。现在慢慢意识到自己需要自信一些，别人递出橄榄枝，稳稳地接住就是，说声谢谢，然后等下一次自己可以帮到对方的机会就好。
INFJ的奇幻之旅小组,啊楼主我懂你 欠人情对我来说也有点令人头大
INFJ的奇幻之旅小组,😂关键是我害人家欠了别人的人情，更心里觉得抱歉。
INFJ的奇幻之旅小组,给钱不太合适，还礼物最好
INFJ的奇幻之旅小组,收了吃的，就买一些自己认为好吃的还礼。给钱不太合适。
INFJ的奇幻之旅小组,但是这是他(B)为了讨好你(A)，他(B)跟别人(C)欠下的情⋯别人(C)或许为了讨好他(B)，又拿了一盒给他(B) ，所以其实C很爽，因为认为帮了B一个大忙使B认为C是好朋友，而B为了讨好A，也是很爽的跟C欠下人情的代价。其实你(A)是最不需要内疚或不好意思的人，因为B和C欠人情是为了他们自己很快乐，却落得你原生A是唯一一个无法享受过程的人，那他们白忙一场了 ⋯😅😅😅😅
INFJ的奇幻之旅小组,"我先来：绿色
莫名在哪里看到绿色都像是属于自己的颜色，很舒服。
就算也喜欢别的颜色，在眼花缭乱中犹豫，但看到绿色的那一刻，就有答案了。"
INFJ的奇幻之旅小组,蓝色
INFJ的奇幻之旅小组,钟爱绿色，点开之前我就觉得是绿色
INFJ的奇幻之旅小组,墨绿色，灰蓝色
INFJ的奇幻之旅小组,蓝绿
INFJ的奇幻之旅小组,我也是！！哈哈哈哈我好多东西首选绿色系的
INFJ的奇幻之旅小组,钟爱绿色，点开之前我就觉得是绿色
INFJ的奇幻之旅小组,我也是！！哈哈哈哈我好多东西首选绿色系的
INFJ的奇幻之旅小组,绿色+1
INFJ的奇幻之旅小组,蓝绿
INFJ的奇幻之旅小组,蓝色
INFJ的奇幻之旅小组,蓝
INFJ的奇幻之旅小组,绿色
INFJ的奇幻之旅小组,墨绿色，灰蓝色
INFJ的奇幻之旅小组,我也是绿色
INFJ的奇幻之旅小组,绿。
INFJ的奇幻之旅小组,卧槽哈哈哈哈太准了吧！
INFJ的奇幻之旅小组,我自己也是绿，然后就是蓝，不过也喜欢橙色
INFJ的奇幻之旅小组,白
INFJ的奇幻之旅小组,蓝色 blue星人
INFJ的奇幻之旅小组,我也是，我喜欢黄绿色
INFJ的奇幻之旅小组,蓝色，次之绿色
INFJ的奇幻之旅小组,蓝色
INFJ的奇幻之旅小组,蓝色
INFJ的奇幻之旅小组,黄绿橙蓝，黄色真的很神奇，暖色但是不粘稠
INFJ的奇幻之旅小组,我喜欢蓝色 但是我买东西的时候不会偏向买蓝色 哈哈
INFJ的奇幻之旅小组,蓝色，天和海的颜色
INFJ的奇幻之旅小组,白色🙌🏻
INFJ的奇幻之旅小组,紫色
INFJ的奇幻之旅小组,暗色系 没有最喜欢的 就是很讨厌饱和度特高的颜色
INFJ的奇幻之旅小组,蓝绿白 近两年好喜欢绿色
INFJ的奇幻之旅小组,绿
INFJ的奇幻之旅小组,……绿色
INFJ的奇幻之旅小组,蓝色 白色
INFJ的奇幻之旅小组,红 白 紫
INFJ的奇幻之旅小组,我连帽子都买绿色的
INFJ的奇幻之旅小组,Cool Guy
INFJ的奇幻之旅小组,蓝色。就是是绿色也是偏蓝的那种
INFJ的奇幻之旅小组,绿 蓝
INFJ的奇幻之旅小组,蓝色
INFJ的奇幻之旅小组,橙色
INFJ的奇幻之旅小组,一直喜欢蓝色，各种蓝色，但今年又更偏爱绿色今年买衣服喜欢买各种好看的绿色
INFJ的奇幻之旅小组,哈哈哈哈
INFJ的奇幻之旅小组,黄色
INFJ的奇幻之旅小组,白色
INFJ的奇幻之旅小组,正红 墨绿 藏青 最喜欢的选不出来
INFJ的奇幻之旅小组,蓝色，绿色
INFJ的奇幻之旅小组,蓝色和青色
INFJ的奇幻之旅小组,蓝色！！ 喜欢很多颜色 但是蓝色是最爱
INFJ的奇幻之旅小组,绿色 深蓝色
INFJ的奇幻之旅小组,绿色
INFJ的奇幻之旅小组,点开之前就是:绿。点开后:果然绿。
INFJ的奇幻之旅小组,哈哈哈热爱大自然的颜色
INFJ的奇幻之旅小组,近一年是紫色，之前是蓝色
INFJ的奇幻之旅小组,水墨灰
INFJ的奇幻之旅小组,米白，烟灰，暗红，克莱因蓝
INFJ的奇幻之旅小组,蓝色绿色
INFJ的奇幻之旅小组,最近很喜欢黄色，向阳而生，看着心情会好一些
INFJ的奇幻之旅小组,我是黑色了，没有多少嘛，，怪了
INFJ的奇幻之旅小组,绿色本命，点进来一看，真的好巧..
INFJ的奇幻之旅小组,💚
INFJ的奇幻之旅小组,我买衣服好多黑色，藏蓝色😂 不过亮色也不少…
INFJ的奇幻之旅小组,水绿
INFJ的奇幻之旅小组,最近是紫色
INFJ的奇幻之旅小组,黑色
INFJ的奇幻之旅小组,宝蓝色
INFJ的奇幻之旅小组,一样！！我觉得它就是属于我的颜色！
INFJ的奇幻之旅小组,蓝色
INFJ的奇幻之旅小组,我近几年很喜欢黄色～曾经也是喜欢绿色
INFJ的奇幻之旅小组,天啊原来有这么多和我一样的人 蓝绿色！地中海水的那种清透
INFJ的奇幻之旅小组,蓝 绿 灰 以及莫兰迪
INFJ的奇幻之旅小组,紫色，粉色
INFJ的奇幻之旅小组,绿色
INFJ的奇幻之旅小组,同 绿色
INFJ的奇幻之旅小组,感觉自己找到组织了
INFJ的奇幻之旅小组,我是灰色，或者說灰白黑都比较喜欢
INFJ的奇幻之旅小组,绿色 深蓝色
INFJ的奇幻之旅小组,紫色
INFJ的奇幻之旅小组,天呐，我也绿蓝橙黄
INFJ的奇幻之旅小组,绿色！
INFJ的奇幻之旅小组,蓝色和粉色
INFJ的奇幻之旅小组,粉白色
INFJ的奇幻之旅小组,白色 黑色 蓝色
INFJ的奇幻之旅小组,蓝色
INFJ的奇幻之旅小组,白色，蓝色，绿色
INFJ的奇幻之旅小组,软软糯糯的黄色也爱
INFJ的奇幻之旅小组,蓝蓝蓝
INFJ的奇幻之旅小组,蓝色
INFJ的奇幻之旅小组,小时候喜欢绿色，现在是蓝色
INFJ的奇幻之旅小组,蓝色和绿色，绿色是很有生命力的颜色，蓝色又是比较深沉的颜色，我的外在可能更喜欢绿色，我的内在更喜欢蓝色，大概就是更想往绿的活力，却往往受困于蓝色之中
INFJ的奇幻之旅小组,黄 蓝
INFJ的奇幻之旅小组,从小就喜欢蓝色 紫色也还可以
INFJ的奇幻之旅小组,橘色和粉色
INFJ的奇幻之旅小组,紫色是不是超少数
INFJ的奇幻之旅小组,小时候开心，很喜欢黄色，后面知道自己是乙木，转而觉得绿色很舒服
INFJ的奇幻之旅小组,绿色，黄色
INFJ的奇幻之旅小组,蓝色，绿色
INFJ的奇幻之旅小组,我也是绿色！！
INFJ的奇幻之旅小组,绿色！！！！！
INFJ的奇幻之旅小组,同蓝色，沉静深邃，清澈明朗
INFJ的奇幻之旅小组,这个还真有点绿
INFJ的奇幻之旅小组,蓝绿色
INFJ的奇幻之旅小组,墨绿
INFJ的奇幻之旅小组,蓝色，钟爱所有蓝色
INFJ的奇幻之旅小组,"深蓝
蒂凡尼蓝"
INFJ的奇幻之旅小组,军绿（橄榄绿?墨绿?）都很喜欢😁
INFJ的奇幻之旅小组,"各位INFJer是怎么面对孤独感的呢？
起因是今天早上看到朋友圈里有同学晒去看老师的图片，看她们和我最喜欢的老师聊天，吃饭、唱K，笑脸盈盈的样子。突然很羡慕他们，但是也明白自己无法踏出这一步。因为我知道我真正期待的是学生时代与老师朋友亲密的关系，但是毕业数年，与老师朋友联系寥寥，很害怕曾经与老师朋友亲切的关系早已不在，自己只不过在咂摸过去的回忆罢了。可是，积极社交也得不到我想要的那种回应。常常在和同学聊天聚会时感到异常寂寞，嘴里聊着家长里短、追星吃瓜，但是心里却是落寞的，看着别人脸上的欢乐，总觉得自己是个异类，为什么不能和她们一样那么轻松的获得快乐呢。
最后分享一个自己的梦吧。有一次梦到坐在出租车里，看窗外的人群。看到熙熙攘攘的人流，暖黄色的路灯，街边的水果店。因为车开的很快，街上的光影在车窗上飞速掠过，特别漂亮。我伸手去摸，只能摸到冰冷的玻璃，然后外面的灯光突然就全部熄灭了。
希望各位小伙伴能给我一些建议吧。（其实，我也不确定我是不是INFJ,我倒怀疑是ISTJ,笑。我的Se是挺弱的，但是也没看出Ni体现在哪啊）"
INFJ的奇幻之旅小组,"跨年夜一点点感想 自从知道自己是infj对于这个困惑好了一点点
我经常性会觉得自己没有 真正意义上的朋友
今天刷朋友圈看到一个同学的年终总结 图片上和八年没有联系的小学同学 大家读得初中高中大学完全不一样 见了一面后 可以次次见面 视频通话 并亲昵的称为朋友 
也是我的小学同学 还有几个甚至是我的初中同班同学 而且关系还不错 但感觉上了不同的高中之后 也没有很多共同话题 相处起来会有一些尴尬 
看完之后会有一些羡慕 真好 朋友真多
又会觉得 换作是我 真得好累啊 也会想是因为我不会主动联系吗 不过我好像觉得真得没有什么话题说 都是浅层社交 可能像其他帖子所说infj真得需要的是深层社交吧
“朋友”唯一 真诚 彼此 契合
甚至比爱情更难遇到"
INFJ的奇幻之旅小组,大部分人称之为普通朋友的，infj称之为“认识的人”
INFJ的奇幻之旅小组,很羡慕那些很多人一起出去玩的同龄朋友 我觉得我只适合两两出去
INFJ的奇幻之旅小组,+1 男朋友可以将就 感觉对了就好 不对就踹 对朋友要求就很高（拒绝塑料）（仅本人来讲）
INFJ的奇幻之旅小组,完全同意....
INFJ的奇幻之旅小组,真的是这样，我舍友，天天这个朋友那个朋友，她嘴上的那些朋友我最多称为同学。。。。。。。不过我一点也不羡慕，人家嘴上的朋友遍天下，但是就是跟身边的人做不了朋友，哈哈哈哈
INFJ的奇幻之旅小组,完全同意....
INFJ的奇幻之旅小组,害 太难啦 不去睡觉 祝你新年快乐嗷！跟着自己内心
INFJ的奇幻之旅小组,很羡慕那些很多人一起出去玩的同龄朋友 我觉得我只适合两两出去
INFJ的奇幻之旅小组,我也是 害
INFJ的奇幻之旅小组,超级同意！
INFJ的奇幻之旅小组,是的！新年快乐嗷
INFJ的奇幻之旅小组,新年快乐！！
INFJ的奇幻之旅小组,世另我 从小到大关系好的我都觉得是每一个年龄阶段不同的玩伴 真的上升不到朋友的程度
INFJ的奇幻之旅小组,+1 男朋友可以将就 感觉对了就好 不对就踹 对朋友要求就很高（拒绝塑料）（仅本人来讲）
INFJ的奇幻之旅小组,是的！
INFJ的奇幻之旅小组,我也是一个阶段以后 就没有了联系
INFJ的奇幻之旅小组,大部分人称之为普通朋友的，infj称之为“认识的人”
INFJ的奇幻之旅小组,哈哈哈哈哈太真实了
INFJ的奇幻之旅小组,本infj永远只有半个朋友，再观察观察。
INFJ的奇幻之旅小组,你还是大学生，长大以后就不会羡慕了
INFJ的奇幻之旅小组,原来我不是一个人……
INFJ的奇幻之旅小组,同感
INFJ的奇幻之旅小组,人际关系带来了生活中的大部分烦恼，害
INFJ的奇幻之旅小组,就是来回摇摆 半个朋友这个词太确切了
INFJ的奇幻之旅小组,是的 所以真得很享受独处
INFJ的奇幻之旅小组,是呀 我一直觉得我身边的人好像没有这个烦恼 朋友
INFJ的奇幻之旅小组,绝了！
INFJ的奇幻之旅小组,嗯哼
INFJ的奇幻之旅小组,我也是，太苛刻啦
INFJ的奇幻之旅小组,真的是这样，我舍友，天天这个朋友那个朋友，她嘴上的那些朋友我最多称为同学。。。。。。。不过我一点也不羡慕，人家嘴上的朋友遍天下，但是就是跟身边的人做不了朋友，哈哈哈哈
INFJ的奇幻之旅小组,对对对
INFJ的奇幻之旅小组,舍友其实很难成为朋友 因为距离太近啦
INFJ的奇幻之旅小组,哇 我也是
INFJ的奇幻之旅小组,nsdd
INFJ的奇幻之旅小组,疯狂点头
INFJ的奇幻之旅小组,是的……
INFJ的奇幻之旅小组,所以和别人提起走得比较近的同学会称呼他们为同学 而不会对别人说我朋友balabala的
INFJ的奇幻之旅小组,yep我每次说 朋友这个词 我就会犹豫一下 在心里考量 ta能算我的朋友吗 会犹豫 朋友这个词在我这里真得很神圣
INFJ的奇幻之旅小组,是的呢这个小组大家可能都有同感
INFJ的奇幻之旅小组,世另我！！我很少用朋友这个词来称呼人，好像已经也没有啥朋友。身边的关系都是同学，邻居，同事
INFJ的奇幻之旅小组,我也是这样的！
INFJ的奇幻之旅小组,一定会和朋友保持安全距离，朋友有亲密举动会很反感的。
INFJ的奇幻之旅小组,一摸一样了
INFJ的奇幻之旅小组,经常一起聊天一起玩的人，还是有一些的，大概普通人眼里这就是朋友的定义吧。不知从何时开始，我的字典里“朋友”这个词就渐渐被尘封了，最近有人就和我说过“我们是好朋友”“作为朋友”类似的话，当时有点惊讶，随后我也跟着学了起来，在和对方交流时注重说“我们是朋友”。但我同时发自内心地觉得自己没有朋友，不是说我不在意那些亲密的熟人们，而是我的定义偏离常人，太不明白朋友到底意味着什么，可能最初是因为不喜欢用“朋友”行方便的这类人吧……一百个人有一百种定义，而INFJ在人群中仅占1%，那INFJ的想法说出来更是会被人嗔怪，所以，如果对方觉得我们是朋友，那就是咯！
INFJ的奇幻之旅小组,我疯狂点头
INFJ的奇幻之旅小组,太确切了！
INFJ的奇幻之旅小组,我一般也不习惯和朋友有肢体接触
INFJ的奇幻之旅小组,嘿嘿是的
INFJ的奇幻之旅小组,对对对我的同学 出现最高 以及认识的人
INFJ的奇幻之旅小组,天呐！真一模一样了！
INFJ的奇幻之旅小组,拥有一个朋友太难了 还不喜欢主动
INFJ的奇幻之旅小组,唉有时候都怀疑自己冷血。“一起上下学，聊天聊几年“这样在别人眼里“难得的朋友“，某一天也会因为我认为这段交流没意思说断就断，没有伤心无负担。身边其他人难以理解，从那时候我才反应过来似乎对朋友的定义有区别。这么多年也就一位在我的好朋友范畴内，其他人可有可无。
INFJ的奇幻之旅小组,对啊 我有时候也会反思是不是自己不够主动联系
INFJ的奇幻之旅小组,好好珍惜这位朋友呀
INFJ的奇幻之旅小组,真的，我感觉我个人有点严重了…会对亲密肢体接触感到不适和抗拒，无论多亲密的人碰我我都会一僵
INFJ的奇幻之旅小组,那我还没有那么严重！（看来你也是熊粉呐）
INFJ的奇幻之旅小组,哈哈哈我是书粉但是她怎么！这么多年还不出版《这么多年》😠
INFJ的奇幻之旅小组,哈哈哈我也等了好久了从初三到大学都快毕业了 害
INFJ的奇幻之旅小组,一度怀疑自己是否有主动获得友谊的能力
INFJ的奇幻之旅小组,是的，从读书到工作，一直都是……
INFJ的奇幻之旅小组,不要怀疑啦～现在想明白啦学会和自己相处
INFJ的奇幻之旅小组,没有朋友
