label,text
ENTP 发明者小组,我也有一样的想法！！！！
ENTP 发明者小组,我玩过，感觉还是挺有意思的
ENTP 发明者小组,如果有兴趣可以加我
ENTP 发明者小组,把明显错误奇葩有看似正确想法打出来就是entp式的经典钓鱼法 对印自身的是需要一个外部声音罢了
ENTP 发明者小组,我倒是好奇，你恋爱了没有？这种新鲜感对于entp能持续多久？会不会很快就烦腻了呢？
ENTP 发明者小组,莫名理解楼主
ENTP 发明者小组,实话就是 会的
ENTP 发明者小组,不过也要看对方吧，如果对方情商较高，或许能让你不这么快烦腻。
ENTP 发明者小组,情商其实不能完全解决这些问题，就比如聊的点可能对方get不到 情商高也还是get不到的
ENTP 发明者小组,我只想找你学理财可以吗😂
ENTP 发明者小组,我自己不炒股的 🤪只买基金 定投 选几只概念的基金投投就好 （比如白酒）关键不要老是去看.🤩
ENTP 发明者小组,哈哈哈哈哈哈哈哈。这么一说让我想到我好久没去看的基金了😂刚去检视了一下，赚了7块钱了。哈哈哈哈哈哈哈哈哈
ENTP 发明者小组,和我想法一样 觉得练习和积累经验 或者是单纯的想体验恋爱的感觉 谈一段时间体验完毕就拜拜那种 而且我想谈恋爱的初衷就是想在年龄正好的时候谈恋爱 给人生积累点经历 觉得现在大好青春不谈太可惜了 体验派人生 身边的男生又看不上只好继续单着
ENTP 发明者小组,网恋那能叫恋爱？起码得线下互动一两次才能得到你说的那种体验
ENTP 发明者小组,靠啊啊啊我也这么想过还提出了，当时就被朋友们误解了，今天遇到大家才发现这是需要ENTP的逻辑才能理解的！
ENTP 发明者小组,抱抱你
ENTP 发明者小组,结婚挺麻烦的，你可以看看涂磊老师的“爱情保卫战”，我感觉乐趣无穷
ENTP 发明者小组,我感觉找到了boy一开始会突然很兴奋过几天没兴趣了就开始吵吵吵...cut，哈哈哈哈。
ENTP 发明者小组,确实是间歇性抽风很开心 但是我也不会吵架
ENTP 发明者小组,entp会网恋吗 异地都不考虑
ENTP 发明者小组,你说得对
ENTP 发明者小组,"我是女生，遇到了另一个entp女生，两人因为非常聊得来，相互疯狂玩梗，加上对方作为entp非常主动快热，几天时间迅速坠入爱河。
一开始感情特别特别热烈(傻笑一整天或者能在床上拥抱一整天），xsh极度和谐，然后嘻嘻哈哈到处去旅游，寻觅美食，或者我做饭她收拾的时候也很开心，后来因为疫情异地了，基本上说三句话就要对着杠(而且因为喜欢杠，所以她很逃避和我深入交流），都是我最后做让步，感觉自己委屈又憋屈，经常被骂哭。
entp都比较外热内冷，谈异地恋非常被动，也不喜欢被约束，因此我们几乎不打电话不视频，没事的时候也不喜欢闲聊。而且我算是领悟到了entp的fe的确是距离产生美，只是自认为对别人好，其实不是很关注对方真正的需求。两个entp谈恋爱的状态其实和做朋友差不多(她竟然还会跟我分享她的yp史，救命）……
简直了，entp只有在遇到另一个比自己更冷漠更没有情感的时候才能悟到原来自己还是挺有心的，和她在一起的期间我一度怀疑自己是enfp，毕竟entp伪装能力很强，而且我在tla期间情感波动太大了，总是被气哭，然后变得像enfp一样在她身上寄托一些情感，后来分手了迅速确认自己果然还是个铁entp，只不过是个理智和感情fefi双高的entp，对方是还没成熟的fe fi极度低下的entp罢了。
不过entp真的很少见，甚至说nt就非常的少，她也是我谈的对象里最喜欢的，但是entp和entp不适合发展太亲密的关系，两个人都想掌控对方，确认对方全身心投入爱情，谈恋爱状态非常奇怪……势必要有一方妥协退让。
我现在非常喜欢欣赏entj或者intj，取向狙击理想型，毕竟不会让我鄙视，还超级有行动力和规划，可惜这类人比entp还稀有……"
ENTP 发明者小组,"一直觉得entp能喜欢上entp简直不可思议
毕竟如果我遇到性转版的自己 下意识反应就是翻白眼🙄
一直喜欢的都是跟自己不一样的人，至少都是沉稳型和爱承担责任型"
ENTP 发明者小组,entp普遍互相嫌弃。。
ENTP 发明者小组,我现在意识到真正长久并且自己喜欢的类型就是充满爱的沉稳的类型，比如nfj或者ntj。因为我作为entp非常喜欢和我聊的来并且聪明有趣的，但是身边这种朋友非常少。其实谈恋爱阶段我一直有点鄙视对方，当时激情上头，后期才真正意识到只能当玩伴不能处对象
ENTP 发明者小组,entp普遍互相嫌弃。。
ENTP 发明者小组,你这个恋爱状态和我太像了……
ENTP 发明者小组,同意，一毛一样
ENTP 发明者小组,我还没有碰见过另一个。不过外热内冷是很对头的
ENTP 发明者小组,"一直觉得entp能喜欢上entp简直不可思议
毕竟如果我遇到性转版的自己 下意识反应就是翻白眼🙄
一直喜欢的都是跟自己不一样的人，至少都是沉稳型和爱承担责任型"
ENTP 发明者小组,我现在意识到真正长久并且自己喜欢的类型就是充满爱的沉稳的类型，比如nfj或者ntj。因为我作为entp非常喜欢和我聊的来并且聪明有趣的，但是身边这种朋友非常少。其实谈恋爱阶段我一直有点鄙视对方，当时激情上头，后期才真正意识到只能当玩伴不能处对象
ENTP 发明者小组,"是的是的
我跟你很像 我的fe发育的也不错，毕竟年纪大了，攻击性低了很多「年轻的时候还是敢于世界为敌那种中二气十足」

年纪越大越看不管那种情商低又不踏实的人，尤其是男生「我是异性恋」

女生只要不嘴碎 跟我做朋友我都OK。

对异性无论是处对象还是做朋友我都太挑了，经常脸上笑嘻嘻内心mmp。现在的我基本上不会把自己的情绪依赖寄托到人或者异性上，这样其实很自在。

另外我觉得s的人没有我想的那么庸俗或者nc，我反而不喜欢太f的人，我并不希望对方有太多的情感寄托在我身上，大家都很累。
自己目前交往的对象就是istj，我形容他是：我读书时期最不屑于搭理的人，但现在觉得他们这种务实的人真的很牛逼。"
ENTP 发明者小组,我也同意
ENTP 发明者小组,一摸一样 非常不喜欢和自己一样的人 喜欢情绪稳定的人
ENTP 发明者小组,跟你一摸一样的经历
ENTP 发明者小组,entp不是很自恋吗，我一度觉得和自己在一起会很好，不过那时候我理想中的自己还是entj……我以前一直觉得自己需要有个人鞭策自己，现在已经躺倒了。好像和自己在一起不太行。
ENTP 发明者小组,"是很自信 觉得别人都不行
但是也看不惯那种跟自己气场很像的 


我倒是从小就不会喜欢性转版的自己，因为只有我自己知道我有多不靠谱！！"
ENTP 发明者小组,我也喜欢entj，我觉得是绝配
ENTP 发明者小组,"我以为我未来会很牛逼（对未来自己的设定是entj型），然后幻想她来救一下现在堕落的我。（拖延症太严重了）
不过那时候还没做过人格测试，做完后的现在:我未来肯定不会成为entj的。😂
不是性转后的自己，我从小没有太多性别意识。"
ENTP 发明者小组,我以前是喜欢的，现在嘛，我只想放飞自我，不想有人鞭策我了。
ENTP 发明者小组,entj和entp的区别不只是j和p的区别 这俩差别太大了 前者第一功能是te 第二是ni后者是ne 第二是ti，如果你看不懂的话建议再研究研究MBTI
ENTP 发明者小组,"我会喜欢自己的性转版哎。
就是虽然有些东西我能看破，但是既然我从小接受了它，那么我也愿意按照它活下去。
即是说，如果恋爱之前我知道这个男孩子生病了，那我一定躲得远远地。但如果是婚后丈夫生了病，那么哪怕倾家荡产，我也会去陪伴拯救。虽然可以及时离婚保自己。"
ENTP 发明者小组,耶，好想试试!(就你离谱)虽然分得快但是在一起很爽啊，而且也学会了新东西( )
ENTP 发明者小组,哈哈哈哈。
ENTP 发明者小组,笑死
ENTP 发明者小组,"我看到两个男生谈恋爱会感觉好羞耻
但最近那部日剧甜到我了
又别扭又嫌弃还想看（精分中ಠ_ಠ"
ENTP 发明者小组,《到了30岁还是处男，似乎会变成魔法师》
ENTP 发明者小组,无感，甚至不太喜欢(我是女权)
ENTP 发明者小组,我是
ENTP 发明者小组,我不是
ENTP 发明者小组,哪部日剧啊？
ENTP 发明者小组,《到了30岁还是处男，似乎会变成魔法师》
ENTP 发明者小组,懂了，看过一点这部剧的介绍~
ENTP 发明者小组,我不是
ENTP 发明者小组,我是 但是三次元的不可
ENTP 发明者小组,上面说的日剧、忘羡这种我是可的，但是一般的腐剧看不来。B站上拍班级内腐行为的视频我会反胃。周围如果有人是这种取向，我大概会尊重并保持距离。
ENTP 发明者小组,自嗨就行了，没必要整成资本的流量热点。十年前我在漫画杂志的边栏第一次看到这个概念，现在我明白了背后都是生意。
ENTP 发明者小组,哈哈哈哈哈我是说有没有那种兴奋 我是真的很别扭
ENTP 发明者小组,🙏这个帖里有些人真的是崆峒不自知，还要说教别人
ENTP 发明者小组,我比较百无禁忌？blbggl各种题材只要好看都能看。第一次看bl题材的小说觉得很刺激。现在就很乏味了，好像都描写得很自然地被世俗接受了？🤔加上爆了几部剧之后，越来越没意思了。话说，lz你说的这部我首页好多人推哎～
ENTP 发明者小组,我是腐男
ENTP 发明者小组,这部特纯 完全不讨厌的那种
ENTP 发明者小组,无感。
ENTP 发明者小组,五六年级的时候腐，然后就无感了
ENTP 发明者小组,无感，甚至不太喜欢(我是女权)
ENTP 发明者小组,我不是 也磕cp，但如果能磕bg会优先bg（不太喜欢拉郎）
ENTP 发明者小组,我不是
ENTP 发明者小组,+1
ENTP 发明者小组,从成都mc后
ENTP 发明者小组,不是 我甚至有点崆峒（没有反对的is
ENTP 发明者小组,第一眼就吸引我了，冲上去加了v，蛮聊的来，玩的游戏和爱好都差不多！！你们觉得isfp怎么样
ENTP 发明者小组,"我是把手下做的事强加在为了以后兴趣必须的过程上，但还是经常不能执行，因为总会Ne去收集各种信息，我觉得问题很大，来和各位取经。如何给Ne做个笼子。
今年脱产准备考研，已收集到足够的信息，制定的计划如果能安时完成我是很有信心的，但tm根本做不到啊😭😭总会使用Ne打扰自己"
ENTP 发明者小组,他的意思就是说，跟着情绪走。建立起一个行为决策—情绪机制，当出现某种状态使你感到焦虑或罪恶，要真正感受这种情绪，从而调整决策。但实现起来太难了。
ENTP 发明者小组,听我一句 用FE做笼子！
ENTP 发明者小组,只有Te能救你
ENTP 发明者小组,啊？如何用Fe做笼子？展开说一下，不太懂呀😥
ENTP 发明者小组,不用Te🤯
ENTP 发明者小组,好难讲 你看我私信 我也是刚刚摸到FE
ENTP 发明者小组,我也想问一下如何用fe做笼子！😢
ENTP 发明者小组,他的意思就是说，跟着情绪走。建立起一个行为决策—情绪机制，当出现某种状态使你感到焦虑或罪恶，要真正感受这种情绪，从而调整决策。但实现起来太难了。
ENTP 发明者小组,最近在看一本书rework，记忆颇深的是其中有一段的意思是 如果不能实现，计划永远都是空想。人们总是喜欢把拖延和执行力用来表达行动跟不上计划，何尝不考虑是自己的计划哪里出问题了，比如番茄工作法就考虑到了人的习惯和持久力的问题去执行计划
ENTP 发明者小组,"看一些和死亡有关的书，当你确确实实意识到自己会死，并且每天去想一遍这个问题，哪还有那么多精力去浪费在不相关的事情上？
再就是除了列每日的 To do list之外，每个条目后都标记时间，比如1小时、2小时，规定自己必须在这件事上花特定的时间，就自然会有紧迫感。"
ENTP 发明者小组,说实话 Te是一定要学着使用的 发展Te也是发展ENTP必经的路
ENTP 发明者小组,"初试已经结束了，
自我感觉在规划与学习上还是不错的。
但现在我MBTI人格不明。
我自认为我现在是ENTJ。
目前我的生活已经完全按计划行事了。

Fe确实好用，把自己强行拉到一个环境里就好，同辈压力up。
Fi也好用，稳定到Fi只感受到积极情绪，对心态会很好。
Ne目前已经完全被控制住，只在需要的时候使用。（计划、创造等需要发散思维时）
Ni 日常使用，与 Te/Ti 配合用于发现事物本质与事物之间的内在联系。
发现Te对现实生活的帮助非常大，已经尝到甜头。（主要是有一个ESTJ引导）
Ti 现在用的比较少，因为自认为之前对人生基本逻辑已经思考到足以说服我自己。
Se目前也用的很多，经常盯着别人眼睛看，敏感地捕捉当前环境中的变化，以应对即时现实问题，与充实资料库。
Si 没太搞明白，用的也不多应该。

目前认为需要跳出MBTI刻板框架，能够根据情境灵活运用各种功能，才是正道。"
ENTP 发明者小组,本entp超级自律，所以没什么建议能给你
ENTP 发明者小组,"比如我上学时候就对《水浒传》和《红楼梦》没太大兴趣，觉得一本总是在打架斗殴，另一本就是一群女人搞不清楚。但是对《西游记》和《三国演义》的兴趣就还好。
好奇大家什么看法
更:好的，看来和看书口味没什么关系"
ENTP 发明者小组,我ENTP，特别爱红楼梦啊。主要是因为它包罗万象，而且莫名有种神秘感和玄秘感
ENTP 发明者小组,三国西游记还可以，红楼梦完全看不进去
ENTP 发明者小组,非常非常喜欢三国和红楼梦
ENTP 发明者小组,三国和西游记好一点。其他两本真是写满了【吃人】这两个字。
ENTP 发明者小组,非常非常喜欢三国和红楼梦
ENTP 发明者小组,三国西游记还可以，红楼梦完全看不进去
ENTP 发明者小组,同意
ENTP 发明者小组,年少不看红楼梦，高考附加题因此丢了六分，现在很喜欢看这个书真的包罗万象，里面什么东西都有。从小就很欣赏薛宝钗。
ENTP 发明者小组,"格外喜欢红楼，高中的时候读了十遍左右，还会背里面的诗句和判词之类。三国仅限于看过电视剧，三国水浒西游的书全部都看不下去。。。
红楼里面最喜欢黛玉，探春和那个尤三姐。"
ENTP 发明者小组,我ENTP，特别爱红楼梦啊。主要是因为它包罗万象，而且莫名有种神秘感和玄秘感
ENTP 发明者小组,我觉得红楼梦很好看的啊
ENTP 发明者小组,只喜欢西游记，对红楼梦这类相对比较固定的场景发生的故事兴趣不是很大
ENTP 发明者小组,红楼yyds
ENTP 发明者小组,除了水浒不太喜欢，其他都ok
ENTP 发明者小组,不喜欢三国水浒，喜欢红楼梦
ENTP 发明者小组,只喜欢红楼梦
ENTP 发明者小组,全都看不进去。
ENTP 发明者小组,绛珠仙子的报恩要结合后面的剧情和批注看，更倾向癸本的情况，对应回去林黛玉帮宝玉守住了很多东西，也算求仁得仁了。
ENTP 发明者小组,四个都可以，四个都能看
ENTP 发明者小组,四大名著名气太大了，有个普世原则“名过其实”；如果带着过高的期望去读，带来的多半是失望；如果带着休闲的态度去读，带来的便会是褒奖。
ENTP 发明者小组,初中那会儿对三国演义特别痴迷。后来前女票是infj，受她影响细读了红楼梦，真的是文学的巅峰，品味良多。西游记只走马观花的看过，水浒传完全没啥兴趣且没看过。
ENTP 发明者小组,都没看，翻了翻
ENTP 发明者小组,喜欢西游和红楼，很讨厌三国
ENTP 发明者小组,大家都说要看，但是我全看不进去…也不敢跟别人说
ENTP 发明者小组,最爱三国，其次西游，红楼水浒我真的不可
ENTP 发明者小组,少时不读红楼梦，再读已是书中人！
ENTP 发明者小组,西游讲修行 水浒讲暗黑 红楼讲空性 都蛮有趣
ENTP 发明者小组,三国有些脸谱化 金瓶有些sq化 儒林有些小众化 凑凑合合...
ENTP 发明者小组,都没感觉
ENTP 发明者小组,三国和西游记好一点。其他两本真是写满了【吃人】这两个字。
ENTP 发明者小组,"昨天认识了个ENTP，很典型的ENTP，而且是高E高N高T的那种。。。他不说类型我都很强烈的感觉到了那绝对是个ENTP，还有点暴躁，然后我在昨天一个晚上就见识到了ENTP的体力好、辩才佳、高热量、多角度智取、搞笑幽默、好奇心强、读取能力强、高逻辑思维、语言能力强大、想象力丰富……等近乎所有ENTP的特点。。。。我不得不承认确实和这个ENTP很聊得来，很哈皮，但是我哭笑不得的是他以上所有特点都用来让我在这一个晚上里用各种方式答应接受他做我男朋友了。。。直接导致我一个晚上没过睡觉，现在蓬头垢面的在电脑前求助

我说这时间也太短了吧，哪有一个晚上就希望高效成这样的，他就会觉得既然他已经觉得适合了，完全可以省去那些不必要的非理性时间。。。虽然我知道NT都是这样，但作为一个内倾NF实在是不太能够接受如此高效，谁能告诉我可否让ENTP不要如此高效学着稍微非理性思考一点的方法么。。。我并非不接受此人，只是觉得需要点时间稍微观察一下别的方面，我也和他说了我的想法观点，他就又用他的各项优势和我辩，我实在是木有这个能力说得过他，各位ENTP们你们懂你们的语言实力的，NF怎么可能说得过ENTP嘛，求助~~~~HELP！！！！！！！！！

！！！！！SOS！！！！"
ENTP 发明者小组,"是差别很大，无论是第一感觉还是聊熟以后，ENTJ几乎始终如一的严肃，ENTP一直很哈皮，ENTJ个人感觉情商比较低，属于内冷外冷，难得自己有感情还喜欢克制，他很难感受到别人的情绪。。。那人总是把我弄到哭了或者沉默很久才觉得自己过激了，想要获知别人的情绪几乎都是靠分析出来的。表达感情上还有点像上战场似的特别严谨、悲壮。。。很奇葩。但做事情执行力相当强，也近乎有强迫症，而且会对恋人要求高，享受指挥的感觉，有时候为了某些特重大的目的有时候有点不择手段，把人当棋子（小事上通常不会）。反应上快的时候很快，但有时候奇慢，会卡住顿住反应不过来。。。 

ENTP就属于反应很快、情商智商双高的类型=。=说话拐弯很快，一句很平常的话到他嘴里很有可能马上变成文字游戏，然后就被他玩了。他们思路也很多，往往你还没摸到ENTP的思路他已经换了个想法。总体感觉的第一映像就是阳光、乐观、哈皮、热烈，稍微深入点会觉得观点犀利直中要害，内心很冷静，读人能力巨强，对人心很敏感，虽然同情心不强，但有时候挺有保护欲。控制欲不强，情绪大起大落，一会儿很热烈的突然就变得异常严肃，马上又特哈皮了。不过我接触的ENTP内心似乎都有点暴躁。。。我觉得某种角度上来说稍微有点完美主义。稍微有点分裂的人格类型

汗，谈不上加油不加油吧。。。。"
ENTP 发明者小组,"可是我不是FP诶=。= 
FP的描述基本和我似是而非，模棱两可，我没那么自我和过于喜欢沉醉在自己的情绪（除非受了过大的刺激和创伤）。可能是我身边*N*P类朋友太多，所以一些不是情感也无关紧要话题的表达上不那么克制自我了，可敏感的话题我基本上还是挺J的 

INFP确实是能给人很治愈和镇定的一类人，天赋啊，天赋，我这种大多数人里算是比较冷静的人和他们在一起都会让我觉得更镇静 

哈哈，这姑娘好可爱啊 

我觉得每个ENTP看起来都很孩子气吧=。=不孩子气就不是ENTP了，ENFP也会这样的。。。。这2种给人感觉就永远长不大似的，但要认真做起事来就会“瞬间长大”变脸很快啊！ENTP更明显"
ENTP 发明者小组,"哇撒，觉得楼主解读的好棒，最喜欢nf人类了，感觉对entp的解读暖暖的。感觉在nf人面前，entp会很自由很开心地做个孩子。
而且是的，看到楼主后面的回复了，作为entp表示特别喜欢那些能让自己内心安静下来的人，你们nf真的可以，有神奇的soothing功效。内心暴躁型人+10086
关于非理性面，其实你们可以带节奏啦,entp不固执的，他信任你之后随便被带节奏，随便被虐，哈哈哈哈。所以不成问题~"
ENTP 发明者小组,作为一个entp说，搞定一个姑娘太简单了，注：不是很特别的姑娘
ENTP 发明者小组,"ENFP: 他的能言善道還有換位思考能力很強, 是一個智商非常高的人, 頭腦也很有料,
可是偶爾又非常文青, 文青到讓我起雞皮疙瘩(大概是FP的關係?)
他有一些想法跟你很像, 例如: 見了面才有得談。
因為我們在還沒見面時，就常常分享彼此的生活.想法還有照片...
我知道他喜歡我, 我也受他吸引, 接著我就一股腦的狂踩油門(跟你的ENTP男一樣)
可是他考慮到遠距離還有沒見過面的關係...他便踩著煞車
他說""我沒喜歡過沒見過面的人, 我覺得不像真的""
當時我很困惑, 照片都看過N張了, 聊天也聊到翻過去了, 本人從不虛假!!
後來事實證明, ENFP真的需要時間去感受一段感情一個人接著再去接受跟承認,
但是接受後就很難動搖...
但是身為ENTP的我, 當我開始踩煞車...這油門就很難在踩動了~
會變冷淡沒錯, 但是會開始用腦用心去思考經營感情:)"
ENTP 发明者小组,这是...被表白了？
ENTP 发明者小组,从了吧，哈哈，祝你幸福
ENTP 发明者小组,原来是这样啊
ENTP 发明者小组,直接从了吧，嗯
ENTP 发明者小组,你们ENTP怎么可以这样没有同情心。。。。T^T
ENTP 发明者小组,你心里已经投降了，只是觉得这样太没面子而已
ENTP 发明者小组,我说了我不是不考虑，倒是你们的纯理性思考导致的过于高效真心不是NF迅速能接受的事
ENTP 发明者小组,能被这样的ENTP喜欢应该很傲娇的吧~不过ENTP需要持续的新鲜感~
ENTP 发明者小组,算是吧”我喜欢你，你看看跟我行还是不行？”大概是这么说的。。。。。。。用只是挺ENT化的方式，简洁，强势，二选一
ENTP 发明者小组,"好吧。。。我确实被很多人说过傲娇。。。
可到现在为止认识都不到24小时。。。太高效了。。。看来ENTP大多强烈的不能理解非理性呃"
ENTP 发明者小组,"只是觉得很好聊，我对别人的情绪和感情敏锐，对自己慢半拍。。。好感有，我觉得还没有到喜欢的程度吧。总之需要点时间
原谅我是个I。。。。唉"
ENTP 发明者小组,"你说的任何一个不行，他都可以想出一个解决办法。只要你能想得出问题，他就能想得到答案。
虽然也不是他给的解决办法不可行，但是心里总归缺乏一份安全感。。。。

不知道LZ纠结的是不是就是这份安全感啊？"
ENTP 发明者小组,"有点像，不过不全是。

我比较更纠结非理性的取舍问题吧。。。也是NT和NF沟通的最障碍的问题。因为之前有过男朋友是ENTJ，那时候不知道MBTI，也是什么都聊得很好，而且我确实可以通过他的观点看到我的视觉盲点，他对人方面的盲点我也可以给予补足，还算是比较互补吧，他也很有认同感，但一涉及到感情问题，经常因为非理性取舍问题吵起来，ENTJ比ENTP还要强势很多，基本上我都是“挨打”的一方，要么我服软，要么他逼我到我痛哭他才会放弃。不过那位ENTJ的N能够感觉到不是很高就是了。。。虽然知道MBTI以后知道他只是在用他的方式对我好而已，后来也磨合了很多，他慢慢开始在情绪好的时候会懂得用非理性思考了，我也更冷静了（其实我本身已经被周围人评价成很冷静的类型。。。只不过和NT没法比而已） 

所以因为之前那个ENTJ的相处，导致对非理性这个事情挺纠结的。。。实在是有点怕了 
优点：几乎什么都很好，观点补足能力很强烈。 
缺点：非理性的磨合问题是个长期作业，而且真的是很折磨人

我是真的需要点时间斟酌"
ENTP 发明者小组,额... lz这么认真... 就同意呗，不好玩了再甩好了~
ENTP 发明者小组,虽然是个不错的建议。。。⊙﹏⊙b 但我要是做得到对感情如此洒脱我就不是NF了
ENTP 发明者小组,"奥，明白了

就我认识的ENTJ和ENTP而言，感觉还是很不一样的。ENTP的话如果注意的话还是可以捕捉到他的情感的变化的。。。

ENTP在平常交流中也会更敏锐地了解到身边的人的情绪问题（也许他了解不到具体是什么情绪，但是他似乎会注意到气氛的变化= =），比如说，说话说到一半你沉默了比较长时间回答，他会回过头来解释他刚才说的话。。。把先前他说得话换个比较温和的说法或者进行补充。。而ENTJ则完全意识不到。。

而且，据理论说。。。ENTP是NT中的NF嘛

=。=不过具体还是要看个体的情况的吧。。。总之，LZ加油哇！"
ENTP 发明者小组,"是差别很大，无论是第一感觉还是聊熟以后，ENTJ几乎始终如一的严肃，ENTP一直很哈皮，ENTJ个人感觉情商比较低，属于内冷外冷，难得自己有感情还喜欢克制，他很难感受到别人的情绪。。。那人总是把我弄到哭了或者沉默很久才觉得自己过激了，想要获知别人的情绪几乎都是靠分析出来的。表达感情上还有点像上战场似的特别严谨、悲壮。。。很奇葩。但做事情执行力相当强，也近乎有强迫症，而且会对恋人要求高，享受指挥的感觉，有时候为了某些特重大的目的有时候有点不择手段，把人当棋子（小事上通常不会）。反应上快的时候很快，但有时候奇慢，会卡住顿住反应不过来。。。 

ENTP就属于反应很快、情商智商双高的类型=。=说话拐弯很快，一句很平常的话到他嘴里很有可能马上变成文字游戏，然后就被他玩了。他们思路也很多，往往你还没摸到ENTP的思路他已经换了个想法。总体感觉的第一映像就是阳光、乐观、哈皮、热烈，稍微深入点会觉得观点犀利直中要害，内心很冷静，读人能力巨强，对人心很敏感，虽然同情心不强，但有时候挺有保护欲。控制欲不强，情绪大起大落，一会儿很热烈的突然就变得异常严肃，马上又特哈皮了。不过我接触的ENTP内心似乎都有点暴躁。。。我觉得某种角度上来说稍微有点完美主义。稍微有点分裂的人格类型

汗，谈不上加油不加油吧。。。。"
ENTP 发明者小组,"内心暴躁+1...
假如我心情不好我都忍着，但是有人在我面前废话巨多，还不符合逻辑我就会很生气= =
然后别人都很莫名奇妙的看着我"
ENTP 发明者小组,嗯。。。ENTP发脾气时是会让人觉得摸不着头脑。。。基本上我接触那几个都暴躁，年龄各种不一，但程度会有点不一样。还有就是ENTP年龄大了以后心态依旧和现在不会差太多，容易给人长不大的感觉，我觉得是因为说话太天马行空还特high，导致给人这种印象
ENTP 发明者小组,"倒是没有见过ENTP 发过脾气呢，恩，看来又有了一个新的认识

“加油”，哈哈哈哈，LZ理解成一种情感支持和打气好了~~~"
ENTP 发明者小组,可能我自己本身就是个ENTP的产物吧。。。又接触过年龄小的ENTP。。。导致很多方位看过ENTP。。。。无论我多大（小时候）ENTP多大，相处在一起ENTP似乎都会容易被年龄偏小的同化。。。当然，有时候会突然特长辈
ENTP 发明者小组,想问问你们见了面还是在网上交流的呢？。。。
ENTP 发明者小组,一晚上都是手机，但我感觉他读人的能力简直和见着没差，但。。。。这也就更让人觉得ENTP奇葩了吧。太不靠谱了
ENTP 发明者小组,嗯，我也觉得是，其实很多事情都要见过面才有得谈，即使说外貌不是那么重要，但也好见过了才好决定。。。好像ENTP会倾向这样，他们很大胆率直，不过好像ENTP也挺外貌协会的，
ENTP 发明者小组,"ENTP是否外貌协会到木有注意过，不清楚诶
那不是一般的大胆。。。。。。。。。。。。。。"
ENTP 发明者小组,反正我是不会这种情况下草率做决定的。。。。这种事只有ENTP才会干嘛！！！！！
ENTP 发明者小组,体力好、辩才佳、高热量、多角度智取、搞笑幽默、好奇心强、读取能力强、高逻辑思维、语言能力强大、想象力丰富……现在这些所有优点我都没有了。不知道会转变成哪种
ENTP 发明者小组,楼主认识的人蛮多啊，羡慕：）
ENTP 发明者小组,没有经验，给不了建议额
ENTP 发明者小组,天哪天哪！！真的欸…。非常憤怒！！！
ENTP 发明者小组,不用羡慕。。。年龄大了总会多的。。。NF的人缘大多只能靠发自内心的真诚
ENTP 发明者小组,"诶。。。怎么很多ENTP对自我内心暴躁好像没有认识到。。。奇怪
不过我觉得可能也是因为能量大的关系导致的吧。接触到的ENTP内心好像都很暴躁，所以情情绪说变就变，他们和我在一起好像会平静下来很多。

ENTP都会觉得世界少了自己会少很多色彩么？"
ENTP 发明者小组,这不是理性与否的问题 你觉得他真的喜欢你吗
ENTP 发明者小组,让他去吧，以后再说=。=毕竟这么夸张和草率的方式。还是用IN的解决方式吧，冷、观察、反复权衡再说
ENTP 发明者小组,"我有意識到(內心的暴躁)....只是只能客制自己盡量不要外顯出來~內心的火還是在阿!!
所以我很喜歡FP的溫暖感...而且FP可以安撫我暴怒的情緒...當下會覺得自己太孩子氣Q_Q"
ENTP 发明者小组,"可是我不是FP诶=。= 
FP的描述基本和我似是而非，模棱两可，我没那么自我和过于喜欢沉醉在自己的情绪（除非受了过大的刺激和创伤）。可能是我身边*N*P类朋友太多，所以一些不是情感也无关紧要话题的表达上不那么克制自我了，可敏感的话题我基本上还是挺J的 

INFP确实是能给人很治愈和镇定的一类人，天赋啊，天赋，我这种大多数人里算是比较冷静的人和他们在一起都会让我觉得更镇静 

哈哈，这姑娘好可爱啊 

我觉得每个ENTP看起来都很孩子气吧=。=不孩子气就不是ENTP了，ENFP也会这样的。。。。这2种给人感觉就永远长不大似的，但要认真做起事来就会“瞬间长大”变脸很快啊！ENTP更明显"
ENTP 发明者小组,"我覺得不能否認他當下喜歡你的心情, 因為他當下真的感覺對了, 不過等到那股衝動退了, 他還是會好好的思考並靜下來體會你的好還有感受你們之間的感情...

我是ENTP女, 之前有跟ENTJ與ENFP接觸的經驗:

ENTJ男: 一開始我被他高邏輯高理性的思考深深吸引, 
可是後面卻衝突不斷, 因為我們兩個都太善辯, 
所以每次一討論事情, 我就覺得他就是拼命抓我語病然後否定我, 接下來我就暴怒!!
然後他就一頭霧水, 可是可能太過理性的關係, 又想要追根究柢的搞清楚我暴怒的理由,
接著只要我講出來的理由, 他不是辯解就是否定...
然後我就更怒, 怒到感覺都沒了....
後來有長達一年的時間, 他三不五時就來""追根究柢""一下, 
到底為什麼""感覺""會消失...可是愛情不是用邏輯跟理性就可以說清楚講明白的。"
