label,text
INFP的淡色彼岸小组,"MBTI: （2013.9月）INFJ变成了INFP（2014，3月）
Socionics（2013.9月）INFp变成了ISFj（2014，3月）
Fe,Fi极高，比Ne,Si高出很多


《荣格心理类型认知功能测试》(2014-3)

功能 发展状态（使用频率） 
外倾感觉 
(Se) *********************** (23.8) 
很少 
内倾感觉 
(Si) ********************************* (33) 
不错 
外倾直觉 
(Ne) ********************************* (33) 
不错 
内倾直觉 
(Ni) ****************************** (30.9) 
不错 
外倾思考 
(Te) ********** (10.4) 
不用 
内倾思考 
(Ti) ******************** (20.6) 
很少 
外倾情感 
(Fe) ****************************************** (42.5) 
擅长 
内倾情感 
(Fi) ********************************************** (46.2) 
擅长 


的确是会改变的！！！"
INFP的淡色彼岸小组,好文。作者很强。
INFP的淡色彼岸小组,文章写得很不错！赞一个！
INFP的淡色彼岸小组,大脚转的这篇挺有意思，哪看的？
INFP的淡色彼岸小组,有所启发
INFP的淡色彼岸小组,赞一个
INFP的淡色彼岸小组,所以那三个结婚的普遍晚。。
INFP的淡色彼岸小组,"MBTI: （2013.9月）INFJ变成了INFP（2014，3月）
Socionics（2013.9月）INFp变成了ISFj（2014，3月）
Fe,Fi极高，比Ne,Si高出很多


《荣格心理类型认知功能测试》(2014-3)

功能 发展状态（使用频率） 
外倾感觉 
(Se) *********************** (23.8) 
很少 
内倾感觉 
(Si) ********************************* (33) 
不错 
外倾直觉 
(Ne) ********************************* (33) 
不错 
内倾直觉 
(Ni) ****************************** (30.9) 
不错 
外倾思考 
(Te) ********** (10.4) 
不用 
内倾思考 
(Ti) ******************** (20.6) 
很少 
外倾情感 
(Fe) ****************************************** (42.5) 
擅长 
内倾情感 
(Fi) ********************************************** (46.2) 
擅长 


的确是会改变的！！！"
INFP的淡色彼岸小组,INFP的主导功能是Fi，辅助功能是Ne，T是最弱的。。。。楼上你们有没有仔细看啊。。。
INFP的淡色彼岸小组,"精神力不佳，所以没有仔细看全文。
我本人也认同性格倾向是不会改变的（也可以改变，但为什么要难为自己，给自己带上难受的面具？）。
捍卫“自我”可能是一生的课题了。
如何捍卫？
个人理解是：专注于适合自己性格倾向事业，并专注的做下去。成果是捍卫的最坚实证明。"
INFP的淡色彼岸小组,"我认为性格是会改变的，从性格成因说起。性格形成大体分为先天和后天因素。

先天就是遗传，身体大脑某些化学物质先天水平及含量，会对性格造成影响，这个我们不可决定。

后天就是环境。从童年、少年、甚至成年，尤其是经历人生坎坷剧变，对性格会造成根本性的影响，其中童年影响最大，其次少年，再来成年，因为随着人的年龄成长，人的抵抗能力也变强，所以成年后性格会趋于稳定，但也不是不会再变。"
INFP的淡色彼岸小组,忽然发现。。。。我的一篇日记跟楼主的第一段不谋而合
INFP的淡色彼岸小组,"大家好，我是猴子（武猴王），本名徐俊。

很多朋友之前可能浏览过猴子的博客（http://blog.sina.com.cn/MBTI）。今天的日子很有趣，2015年2月15日，在这个有趣的日子里，请允许猴子给大家聊一下自己的故事。

猴子从2005年起开始接触16型人格（MBTI），记得当时看的第一本书是《天生情人16种》，尽管这只是一本用于恋爱指导的小书，可当猴子看到ENFJ也就是自己类型的描述时依然震惊了，是的，“这就是我！”。从此，猴子就义无反顾地成了一名16型人格的应用和推广者。经过两年多的学习和思考，猴子在2007年开设了个人博客，把自己对于16型人格的一些想法分享在网上，得到了许多网友的关注、支持和肯定。尽管现在看来当时的文章很不成熟甚至漏洞百出，但其中所洋溢的对16型人格的热爱和使用16型人格的快乐却是如此真实而珍贵，自己当时的那股激情也让现在的猴子感到骄傲。

从2005年到2009年的这四年里，猴子的人生在16型人格的影响下发生了巨大的变化。刚毕业的时候知道自己性格外向（E），喜欢说话，物理学出身的猴子选择了一份实验室仪器的销售工作。在学习了16型人格以后，猴子才知道自己更适合以人为中心（NF）而不是以产品为中心的工作，于是就转向人力资源领域，成了一名职业猎头。大家知道，猎头的工作有两面：对企业提供的是招聘甄选，对候选人提供的是职业规划。猎头工作使猴子获得了大量应用16型人格的机会，也不断加深着自己对16型人格的理解，诚如猴子当时的一位猎头同事所言：“读万卷书不如行万里路，行万里路不如阅人无数。”在成百上千次应用16型人格对他人进行判断并给出职业发展上的建议以后，猴子似乎又坐不住了（要不怎么叫猴子呢...），因为随着对16型人格和自我认识的不断加深，人力资源工作的前提（把人当成“资源”）和猴子内心价值观的冲突开始显现。最后，猴子终于领悟：仅仅“以人为中心”还不够，猴子想要做的事情是“帮助他人获得心灵成长”（ENFJ），也就是“教育”。猴子同时也明白，只要自己还留在企业里，就很难和真正的“教育”相遇（企业里的“培训”和真正的“教育”之间还是有点区别）。就这样，猴子离开了曾经给自己带来巨大快乐和收获的猎头岗位，也离开了一家从薪资福利到未来发展都很不错的公司，转而去报考研究生，并从此走上了学术研究的道路。与当前大多数矢志“创业”的年轻人相反，猴子的选择可以说是从舒适自由的“体制外”返身走进了等级森严的“体制内”，个中自然甘苦自知。如果说有谁曾经以巨大的勇气和实际的行动义无反顾地追求过心中的梦想，那么猴子可以毫不脸红地说自己算是其中的一个。

现在，猴子的职业是研究“道德教育”。天哪！世界上怎么会有这样的工作！居然有人是以研究“如何使人变得更有道德”为职业的！从最初对道德教育一无所知，到如今幸福地从事着这方面的研究并且内心很确定这份工作就是为自己“度身定做”的，猴子在职业发展方面的探索很大程度上要归功于16型人格的帮助。不仅如此，在寻找人生另一半的过程中，16型人格的知识也为猴子提供了重要的参考（尽管所起的作用并不是决定性的）。2009年开始，猴子很少更新博客，但依旧在自己的生活和工作中继续研究和使用着16型人格，并且越来越被其强大的解释力所折服。猴子深深地感受到，16型人格对个人生活、工作等各方面的帮助是巨大的，猴子有时候甚至会幻想：如果每个中国人都能学会16型人格就好了，那样我们的社会、我们的国家会变得多牛X、多和X啊！当时看来，16型人格还真有席卷中华大地之势呢！带着这样的美好希冀，猴子投入了自己的学习和科研工作当中……

转眼间，六年过去了。在撰写博士论文期间，猴子偶然间重新关注了一下16型人格的现状，感到非常惊讶，甚至可以说是有些失望：除了极少数同样热爱16型人格的同道友朋所作出的零星努力以外，16型人格在中国的普及工作几乎就停留在六年前的水平。然而，就在同一时期，常与16型人格并举的九型人格却得到了飞速发展——成套的教学视频、丰富的资料库、人气朝天的论坛，可以说是应有尽有，而16型人格却依然只在豆瓣上占据着几个为数不多的阵地，相关的教学视频（猴子认为可以免费获取的教学视频是普及16型人格的重要环节）也难见踪影。说实话，作为一个16型人格的拥趸（当然我对九型人格并没有偏见），猴子感到有些不服气。猴子这里不想分析原因，也不认为这是任何机构的责任，只是想指出16型人格当前的声势和它自身的价值是完全不成比例的。于是猴子萌生出一个想法：既然16型人格曾经帮助过猴子，那么猴子就也帮助帮助它吧！

那么，作为一名ENFJ，猴子可以做些什么呢？

聪明的你们已经猜到了，不是吗？

武猴王版《16型人格入门》免费在线课程已登录“百度传课”。

点击进入http://www.chuanke.com/1617559-127935.html就可以看了！现已更新至第六讲《SJ详解》，年后还有更精彩的《NF详解》将要上线！看完记得写下你的评价，猴子希望能得到大家的反馈，这样才能不断打磨和改进:-)帮助更多的人了解16型人格！

同时上线作为教学辅助系统和16型人格随手资料库的微信公众号，欢迎大家添加！

16型人格公众号

是的，猴子在打广~告，但是恳请大家看完：

PS1.如果你打开豆瓣，发现自己被猴子刷屏了，请原谅。

PS2.如果你是管理员并且认可猴子的努力，恳请你将本文置顶几天，好让更多朋友看到！猴子在此拜谢！

PS3.我知道你有一个疑惑——关于16型人格与MBTI的区别，请参见视频课程第一讲绪论第3节。

PS4.致所有曾引用过猴子文章而没有署名“武猴王”或“徐俊”的同道友朋：敬人者，人恒敬之。

我们相信：这将是一个个性为王的时代。

我们相信：每个人都应该做最好的自己。

我们相信：每个人都需要学会理解他人。

我们相信，16型人格能够帮助大家实现这一切。

认识自己，理解他人，这个世界会变得更好。

我是武猴王，我愿意在学习16型人格的道路上祝你一臂之力。"
INFP的淡色彼岸小组,"ISFP特地过来~
刚看完ISFP、INFP部分，讲的真棒~
真是看着美好丰富灵气的INFP们，却受着完全不匹配的自卑，真是心疼又跺脚……"
INFP的淡色彼岸小组,好棒啊
INFP的淡色彼岸小组,卧槽 真的讲的很好啊
INFP的淡色彼岸小组,感谢猴子桑的课程，好棒
INFP的淡色彼岸小组,mark
INFP的淡色彼岸小组,"ISFP特地过来~
刚看完ISFP、INFP部分，讲的真棒~
真是看着美好丰富灵气的INFP们，却受着完全不匹配的自卑，真是心疼又跺脚……"
INFP的淡色彼岸小组,感谢楼主分享，讲的真好！～
INFP的淡色彼岸小组,是的，infp若不自卑，那该是多么好啊！
INFP的淡色彼岸小组,谢谢大家的肯定，猴子感觉又被加油了！
INFP的淡色彼岸小组,我只看了infp，不错。。。。。就像再说过去的自己
INFP的淡色彼岸小组,结合国内情况，一般来说，infp在有什么比较适合的工作呢？
INFP的淡色彼岸小组,猴子 看过你的博客 回头一定去听课 感谢
INFP的淡色彼岸小组,看了你的课程，感觉很棒，课程质量高，本人是一枚INTP，感觉打游戏这一口不是很好，因为觉得比较浪费时间，对于这方面感觉凯尔西说得挺准的，INTP是很“功利”的。
INFP的淡色彼岸小组,"听了海豚家族的几个，比网上的泛泛而谈靠谱多了。
一直以来测出的结果多是INFP，工作多年后偶尔会测出INFJ，而且好像有说法处于低谷期的其他人格也会测出偏INFP的结果，于是不能确定自己到底是不是INFP了。
按照猴子说的各个类型最典型的特征，对号入座，我确定自己应该不是INFJ，果然还是INFP更有归属感。
不过我对分辨周围人的类型没什么兴趣，不喜欢被标签化，了解了自己的类型，努力调节自己，让自己变好了，周围的人就会跟着变好吧。你若盛开，蝴蝶自来。"
INFP的淡色彼岸小组,"大家好，由于传课网有时候不太方便，现在已经把课程在【腾讯课堂】和【腾讯精品课】上线了，欢迎大家继续捧场！ 

腾讯课堂：http://ke.qq.com/cgi-bin/courseDetail?course_id=80563 

腾讯精品课：http://class.qq.com/class/13419.html

另外，由于听课的朋友越来越多，也整了个QQ群：235298051，欢迎大家来聊天！"
INFP的淡色彼岸小组,什么样的广告都有啊
INFP的淡色彼岸小组,hahah。。。80后既视感
INFP的淡色彼岸小组,"论坛/Forum

http://infp.globalchatter.com/
http://www.typologycentral.com/forums/
http://personalitycafe.com/intp-forum-thinkers/
http://www.infper.com

小组/Group

http://www.douban.com/group/INFP/ (INFP的淡色彼岸)
http://www.sanjie.org/groups/15 (心理类型与MBTI)
http://www.douban.com/group/infj/ (MBTI人格 气质 心理)
http://www.douban.com/group/MBTI/ (MBTI 理论翻译和讨论)

资源/Resource

http://www.16types.com/Request.jsp?rView=ContextHome
http://www.cognitiveprocesses.com/resources.html

相关图书/MBTIbooks

http://forums.intpcentral.com/showthread.php?t=19735
http://www.typologycentral.com/forums/mbti-tm-enneagram-other-personality-matrices/730-bti-resources-let-s-collect.html

Googole Directory/Myers-Briggs Type Indicator

http://www.google.com/Top/Science/Social_Sciences/Psychology/Personality/Myers-Briggs_Type_Indicator/

个人博客

http://nancyfenn.wordpress.com/ intuitive * introverted * creative
http://blog.sina.com.cn/MBTI 徐俊（猴子）
http://soredragon.blogspot.com/
http://www.moritherapy.org/

文章

INFP PROFILE http://www.typologycentral.com/forums/nf-idyllic/2238-infp-profile.html
INFP: The Healer http://personalitydesk.com/infp-type-description.php
MBTI Tutorial http://www.typologycentral.com/forums/mbti-tm-enneagram-other-personality-matrices/1966-mbti-tutorial.html
MBTI Personality Types INFP http://www.mbticlub.com/INFP.asp
Portrait of an INFP-The Idealist http://www.personalitypage.com/INFP.html
Personal Growth http://www.personalitypage.com/personal.html
INFP个人成长 http://www.douban.com/group/topic/3229485/
INFP Relationships http://www.personalitypage.com/INFP_rel.html
INFP主题汇总 http://www.douban.com/group/topic/4950910/
人是变化发展的主体 http://www.douban.com/group/topic/5691687/
关于 MBTI 人格类型中反复强调的事项（不要用人格类型框定自己或其他人）
http://www.sanjie.org/topics/292/list/1

MBTI相关网站（官方/理论/测试）

http://www.myersbriggs.org/
http://www.capt.org/
http://www.discoveryourpersonality.com/
http://www.personalitydesk.com/
http://www.personalvaluation.com/
http://www.mbtitoday.org/
https://www.skillsone.com/
http://www.mypersonality.info/
http://www.knowyourtype.com/
http://www.personalitypathways.com/

其他

http://intjforum.com/ (INTJ论坛)
http://forums.intpcentral.com/ (INTP论坛)
http://www.douban.com/group/119735/ (INFJ的奇幻之旅)
http://www.apesk.com/mbti/dati88.asp MBTI职业性格测试完整版（静态题库）
http://www.psytopic.com/mag/post/mbti-career-personality-test-psytopic-special-edition.html
MBTI职业性格测试（Psytopic特别版）"
INFP的淡色彼岸小组,很好！置顶了。
INFP的淡色彼岸小组,"Psytopic分析：您的性格类型是“INFP”(内向+直觉+情感+知觉) 

理想主义者，忠于自己的价值观及自己所重视的人。外在的生活与内在的价值观配合，有好奇心，很快看到事情的可能与否，能够加速对理念的实践。试图了解别人、协助别人发展潜能。适应力强，有弹性；如果和他们的 价值观没有抵触，往往能包容他人。 

INFP把内在的和谐视为高于其他一切。他们敏感、理想化、忠诚，对于个人价值具有一种强烈的荣誉感。他们个人信仰坚定，有为自认为有价值的事业献身的精神。 INFP型的人对于已知事物之外的可能性很感兴趣，精力集 中于他们的梦想和想象。他们思维开阔、有好奇心和洞察力，常常具有出色的长远眼光。在日常事务中，他们通常灵活多变、具有忍耐力和适应性，但是他们非常坚定地对待内心的忠诚，为自己设定了事实上几乎是不可能 的标准。 INFP型的人具有许多使他们忙碌的理想和忠诚。他们十分坚定地完成自己所选择的事情，他们往往承担得太多，但不管怎样总要完成每件事。虽然对外部世界他们显得冷淡缄默，但INFP型的人很关心内在。他们富 有同情心、理解力，对于别人的情感很敏感。除了他们的价值观受到威胁外，他们总是避免冲突，没有兴趣强迫或支配别人。INFP型的人常常喜欢通过书写而不是口头来表达自己的感情。当INFP型的人劝说别人相信他们的 想法的重要性时，可能是最有说服力的。 INFP很少显露强烈的感情，常常显得沉默而冷静。然而，一旦他们与你认识了，就会变得热情友好，但往往会避免浮浅的交往。他们珍视那些花费时间去思考目标与价值的人。 

您适合的领域有：创作性、艺术类 教育、研究、咨询类等

您适合的职业有：

· 心理学家
· 心理辅导和咨询人员
· 人力资源管理
· 翻译
· 大学教师（人文学科）
· 社会工作者
· 图书管理员
· 服装设计师
· 编辑
· 网站设计师
· 团队建设顾问
· 艺术指导
· 记者
· 口笔译人员
· 娱乐业人士
· 建筑师
· 社科类研究人员
· 教育顾问
· 各类艺术家
· 插图画家
· 诗人
· 小说家"
INFP的淡色彼岸小组,谢谢LZ分享
INFP的淡色彼岸小组,很好很强大~~~~~
INFP的淡色彼岸小组,"- -...soy tambien estudiante de diseño de la industria
我也是工业设计的学生。。。目前没在搞专业。我觉得吧，如果有点美术天分还好，没有的话那就是白闹。"
INFP的淡色彼岸小组,"288 + I95 N76 F65 P52
学的经济 囧"
INFP的淡色彼岸小组,"我的是服装设计 
我从小就梦想当图书管理员或者服装设计师
INFP上都提到了 呵呵"
INFP的淡色彼岸小组,"Psytopic分析：您的性格类型是“ISFP”(内向+实感+情感+知觉) 

沉静，友善，敏感和仁慈。欣赏目前和他们周遭所发生的事情。喜欢有自己的空间，做事又能把握自己的时间。忠于自己的价值观，忠于自己所重视的人。不喜欢争论和冲突，不会强迫别人接受自己的意见或价值观。 

ISFP型的人平和、敏感，他们保持着许多强烈的个人理想和自己的价值观念。他们更多地是通过行为而不是言辞表达自己深沉的情感。ISFP型的人谦虚而缄默，但实际上他们是具有巨大的友受和热情之人，但是除了与他们 相知和信赖的人在一起外，他们不经常表现出自我的另一面。因为ISFP型的人不喜欢直接地自我表达，所以常常被误解。ISFP型的人耐心、灵活，很容易与他人相处，很少支配或控制别人。他们很客观，以一种相当实事求 是的方式接受他人的行为。他们善于观察周围的人和物，却不寻求发现动机和含义。 ISFP型的人完全生活在现在，所以他们的准备或计划往往不会多于必需，他们是很好的短期计划制定者。因为他们喜欢享受目前的经历， 而不继续向下一个目标兑现，所以他们对完成工作感到很放松。 ISFP型的人对于从经历中直接了解和感受的东西很感兴趣，常常富有艺术天赋和审美感，力求为自己创造一个美丽而隐蔽的环境。没有想要成为领导者，ISFP 型的人经常是忠诚的追随者和团体成员。因为他们利用个人的价值标准去判断生活中的每一件事，所以他们喜欢那些花费时间去认识他们和理解他们内心的忠诚之人。他们需要最基本的信任和理解，在生活中需要和睦的人 际关系，对于冲突和分歧则很敏感。 

您适合的领域有：手工艺、艺术领域 医护领域 商业、服务业领域等

您适合的职业有：

· 客户销售代表
· 行政人员
· 商品规划师
· 测量师
· 海洋生物学者
· 厨师
· 室内装潢设计师
· 园艺设计师
· 旅游销售经理
· 旅行社销售人员
· 职业病理专业人员
· 时装、首饰设计师
· 陶器制作者
· 乐器制作者
· 卡通漫画制作者
· 素描画家
· 舞蹈演员
· 画家
· 出诊医生
· 出诊护士
· 理疗师
· 牙科医生
· 个人健康和运动教练
· 体育用品、个人理疗用品销售员
· 餐饮业、娱乐业业主"
INFP的淡色彼岸小组,很好 再顶 慢慢看
INFP的淡色彼岸小组,mark
INFP的淡色彼岸小组,看到建筑师了……略欣慰
INFP的淡色彼岸小组,目前学的心理学，算是靠谱适合的。但我更喜欢艺术类选择
INFP的淡色彼岸小组,学的英语但是不想做翻译 摊手
INFP的淡色彼岸小组,同楼上····= =···
INFP的淡色彼岸小组,我也是工业设计!
INFP的淡色彼岸小组,你们的测试都是去哪里做的？
INFP的淡色彼岸小组,"· 心理学家 
· 心理辅导和咨询人员 
· 人力资源管理 
· 翻译 
· 大学教师（人文学科） 
· 社会工作者 
· 图书管理员 
· 服装设计师 
· 编辑 
· 网站设计师 
· 团队建设顾问 
· 艺术指导 
· 记者 
· 口笔译人员 
· 娱乐业人士 
· 建筑师 
· 社科类研究人员 
· 教育顾问 
· 各类艺术家 
· 插图画家 
· 诗人 
· 小说家

几乎都是我向往的职业啊，除了记者。。。"
INFP的淡色彼岸小组,做了3次 2次INFP 一次INFJ。。。(￣_￣|||) 下次再做做
INFP的淡色彼岸小组,这个可以有，谢谢LZ
INFP的淡色彼岸小组,理想主义者NFQQ群 296797956 欢迎同类NF 的加入；共同学习；探讨
INFP的淡色彼岸小组,理想主义者NFQQ群 296797956 欢迎同类NF 的加入；共同学习；探讨
INFP的淡色彼岸小组,"广州INFP群 欢迎性格研究感兴趣的同学加入
86279013"
INFP的淡色彼岸小组,这个好
INFP的淡色彼岸小组,我好废柴啊。我独自一人在家的时候什么行动力都没有。想和朋友聊一聊但是我又好害怕把负能量传给他们。和父母也逐渐没有沟通的欲望。最近找工作写毕业论文没啥进展。就算找到了也没啥意思。工作-吃饭-活着。有啥意思啊。啥啥没意思，提不起精神来。
INFP的淡色彼岸小组,"没有人是一座孤岛 ——约翰·多恩

没有人是一座孤岛

可以自全

每个人都是大陆的一片

整体的一部分

如果海水冲掉一块

欧洲就减小

如同一个山岬失掉一角

如同你的朋友或者你自己的领地失掉一块

任何人的死亡都是我的损失

因为我是人类的一员

因此

不要问丧钟为谁而鸣

它就为你而鸣"
INFP的淡色彼岸小组,"没有人是一座孤岛 ——约翰·多恩

没有人是一座孤岛

可以自全

每个人都是大陆的一片

整体的一部分

如果海水冲掉一块

欧洲就减小

如同一个山岬失掉一角

如同你的朋友或者你自己的领地失掉一块

任何人的死亡都是我的损失

因为我是人类的一员

因此

不要问丧钟为谁而鸣

它就为你而鸣"
INFP的淡色彼岸小组,每个人都是一座孤岛。平凡重复的生活让人感到厌倦，生活没有向前的动力，没有激起的水花，便没有分享、沟通的欲望。
INFP的淡色彼岸小组,"今天又又又废柴在宿舍
突然回顾到小王子里的酒鬼因为自己沉迷与酒精而懊恼，然后再用酒精去麻痹自己。苦笑"
INFP的淡色彼岸小组,楼主可以看一看纸牌屋第一季，看完之后会有干劲的，虽然我现在和你状态差不多...
INFP的淡色彼岸小组,谢谢你们，有你们的回复温暖了一些。
INFP的淡色彼岸小组,谢谢~~我有空看一下~~
INFP的淡色彼岸小组,谢谢，一起加油~~
INFP的淡色彼岸小组,是啊，感觉还是要和大家联系在一起的时候我的情绪才比较稳定。
INFP的淡色彼岸小组,那我邀请你一起打无聊的吃鸡游戏哈哈哈
INFP的淡色彼岸小组,我也是这样哦，论文工作都没什么着落，就勉强活着这样子😂
INFP的淡色彼岸小组,我看见一个东西a可以一直联想到和这东西没有一点关系的东西b然后再想回到我看到的那个东西a（意思应该表达清楚了吧…）但是大部分情况是我也不知道我怎么想到b的
INFP的淡色彼岸小组,"我的思维也贼跳跃，但每一个观点和联想都是未关闭的网页，只会从一个网页因为一个关键词链接打开了新网页，但是可以来回切换的～
之前没有意识到，和我聊天儿的朋友们向我反映的我的奇奇怪怪（奇葩or奇妙）习惯和功能！
哈哈哈哈哈| ᴥ•́ )✧"
INFP的淡色彼岸小组,哈哈哈哈哈这是真的，因此很多朋友都说和我聊天很跳跃，一般我很难察觉，有时候实在绕的远了，又会自己努力绕回来哈哈。和同为infp的朋友聊天，她说的是我们从来没有完整聊过一个话题（哈哈哈当时有被惊讶到😿
INFP的淡色彼岸小组,哈哈哈哈哈这是真的，因此很多朋友都说和我聊天很跳跃，一般我很难察觉，有时候实在绕的远了，又会自己努力绕回来哈哈。和同为infp的朋友聊天，她说的是我们从来没有完整聊过一个话题（哈哈哈当时有被惊讶到😿
INFP的淡色彼岸小组,"我的思维也贼跳跃，但每一个观点和联想都是未关闭的网页，只会从一个网页因为一个关键词链接打开了新网页，但是可以来回切换的～
之前没有意识到，和我聊天儿的朋友们向我反映的我的奇奇怪怪（奇葩or奇妙）习惯和功能！
哈哈哈哈哈| ᴥ•́ )✧"
INFP的淡色彼岸小组,确实，我特别容易转移话题或者几个话题同时进行
INFP的淡色彼岸小组,我经常在文思泉涌地跟朋友聊了一大堆之后，被她一句“你到底想表达什么”打断
INFP的淡色彼岸小组,哈哈哈哈哈哈哈哈哈哈哈好真实（我就是有的时候我自己都不知道我自己在说什么）
INFP的淡色彼岸小组,我看到“苏虹西路”就想到“西虹市首富”，各种电影里的桥段在脑子里涌现
INFP的淡色彼岸小组,对！我好跳跃！我昨晚和朋友聊天，我先是聊吃饭的地方，然后又说到老板娘，然后又说到婚姻，又说到cp，回家路上，我突然来了一句“科学证明，还是和朋友结婚比较好”，我朋友怀疑我喝醉了哈哈哈哈
INFP的淡色彼岸小组,这个我也有
INFP的淡色彼岸小组,水瓶吧
INFP的淡色彼岸小组,"心情好的时候想作出改变
试图别人了解自己
就发了条说说或者朋友圈
但很快就有一种负罪感
觉得这种事情没必要说出来
别人也不会太在意自己
然后就匆匆删掉 陷入难过的状态
很迷茫 每天都这样矛盾地处理自己的社交
不敢去跟别人坦露心声
跟好多人聊天 对方却不懂我在说什么
或者回复非常的冷淡
但很快看了治愈点的东西又想向外人打开自己
想沉浸在自己的世界里
可同时又希望得到别人能进入自己的世界
这样写是为了大家有心情读下去"
INFP的淡色彼岸小组,说得太对了 我也是这样
INFP的淡色彼岸小组,啊这么快就来了？
INFP的淡色彼岸小组,知己难寻，正常。你就是希望有个人能够理解你，但是又害怕别人不能理解你，屡败屡试，你要不要考虑更新一下朋友圈子什么的，找到互相理解的人呢？
INFP的淡色彼岸小组,那个小组都在讨论郑爽是不是intp🤭哈？intp这么可怕的吗。。那我感觉还是infp可爱多了🥺
INFP的淡色彼岸小组,感觉intp好严肃哈哈哈哈(这事发生之前也是测出intp于是去窥屏发现他们都在分享理论书籍研读 被吓回来了
INFP的淡色彼岸小组,哈哈哈，太逗了。。感觉infp更好玩，intp不太可爱😂
INFP的淡色彼岸小组,差一个字母，我误入了那个小组。好几个讨论Zs，我感觉我和她天差地别😂
INFP的淡色彼岸小组,哈哈，误入。。太惨了。。我也不觉得郑爽是intp，感觉她功利心很强还很善妒
INFP的淡色彼岸小组,"如题，大家有没有什么在生活中喜欢挂在嘴边的话
想看下有没有共通点"
INFP的淡色彼岸小组,我感觉...../我个人觉得..../我不太确定/也许大概吧
INFP的淡色彼岸小组,我感觉，你说得对，有道理，好嘛，我不知道
INFP的淡色彼岸小组,没事 没关系 这样啊 可以的
INFP的淡色彼岸小组,嗯嗯，好的，好难啊，我好烦，好累，别折腾了，我觉得挺好的，我就是很想做某某事情，我不喜欢这种东西，别逼我了，我好想你啊（多为表达感受的句子）
INFP的淡色彼岸小组,行吧
INFP的淡色彼岸小组,比较俗的喜欢 “卧擦” 其余的喜欢“某种意义上来说”“有一说一”“可以”
INFP的淡色彼岸小组,“就这样给你说吧”←这句话会不会有点estj😂
INFP的淡色彼岸小组,行吧
INFP的淡色彼岸小组,我感觉，你说得对，有道理，好嘛，我不知道
INFP的淡色彼岸小组,没事 没关系 这样啊 可以的
INFP的淡色彼岸小组,我他妈？？？（？）
INFP的淡色彼岸小组,嗯嗯，好的，好难啊，我好烦，好累，别折腾了，我觉得挺好的，我就是很想做某某事情，我不喜欢这种东西，别逼我了，我好想你啊（多为表达感受的句子）
INFP的淡色彼岸小组,最近太喜欢凡事加一个“我感觉/我觉得”
INFP的淡色彼岸小组,我感觉...../我个人觉得..../我不太确定/也许大概吧
INFP的淡色彼岸小组,让我做选择，又代替我做选择，问我这个行吗，哦。给我讲道理，明白之后，噢。
INFP的淡色彼岸小组,我感觉，我觉得，好的
INFP的淡色彼岸小组,我感觉/好像/我觉得/有道理
INFP的淡色彼岸小组,确实 感觉特别好用什么情景都塞得进去 你说对吧 “确实”
INFP的淡色彼岸小组,“显然”，“因而”，“举个例子说说：”
INFP的淡色彼岸小组,绝了，行吧，主要是，为什么，我觉得
INFP的淡色彼岸小组,好像应该大概可能也许说不定/我觉得/我想
INFP的淡色彼岸小组,“人类”“小孩子”，虽然有骂人意味，但也喜欢自称。
INFP的淡色彼岸小组,我觉得 我感觉 有道理
INFP的淡色彼岸小组,我感觉 还好啦 没关系吧 其实不错了啦
INFP的淡色彼岸小组,感觉就真的xxx，就这样吧
INFP的淡色彼岸小组,我感觉，都行 都可以，好的，没事，嗯嗯，对哦，哈哈哈哈。
INFP的淡色彼岸小组,我感觉...
INFP的淡色彼岸小组,"我想想……
你说是那就是吧(心里经常会这么想)"
INFP的淡色彼岸小组,都可以，神经病
INFP的淡色彼岸小组,我感觉，我觉得，我认为....
INFP的淡色彼岸小组,怎么说呢
INFP的淡色彼岸小组,还好 确实 应该吧 ……就好 但愿
INFP的淡色彼岸小组,随便
INFP的淡色彼岸小组,你还挺……？，可以，我认为，最近我挺忙的（逃避），嗯嗯，哈哈哈哈哈，emmm
INFP的淡色彼岸小组,我觉得，我感觉，哦这样，我好累，
INFP的淡色彼岸小组,笑死
INFP的淡色彼岸小组,朋友说我的口头禅是 “理论上来说”😂
INFP的淡色彼岸小组,我觉得
INFP的淡色彼岸小组,好的吧/ 行吧/ 好的呢/ 害/嗯。。。。
INFP的淡色彼岸小组,挺好的，还可以
INFP的淡色彼岸小组,还好
INFP的淡色彼岸小组,嗯嗯 （点头）好！好~ 累累
INFP的淡色彼岸小组,我感觉... /烦死了/对对对/嗯嗯/哈哈哈哈哈哈/好滴/okk /就是！/emmm/o了
INFP的淡色彼岸小组,actually.
INFP的淡色彼岸小组,惭愧惭愧
INFP的淡色彼岸小组,我觉得……应该……可能……
INFP的淡色彼岸小组,我感觉
INFP的淡色彼岸小组,怎么说呢
INFP的淡色彼岸小组,好的好的
INFP的淡色彼岸小组,我觉得，可能，好像，好吧
INFP的淡色彼岸小组,"口头的没有, 
打字的: 我觉得, 觉得, 嗯嗯, 哈哈"
INFP的淡色彼岸小组,你明白我在说什么吗？
INFP的淡色彼岸小组,可恶
INFP的淡色彼岸小组,滚蛋、老子愿意……咋滴……爱咋咋滴
INFP的淡色彼岸小组,“有意思”、“好好玩”、“真的”
INFP的淡色彼岸小组,“我感觉”“我不知道，我也不确定”太真实了点
INFP的淡色彼岸小组,最近比较常说「尴尬」两字
INFP的淡色彼岸小组,是吗 好吧
